user_id,product_id,timestamp,days_ago,decay_w
8,40066,2025-11-27 08:00:00,103,0.30425087841764775
8,40191,2025-11-29 16:00:00,101,0.3113624055897058
8,40067,2025-11-30 21:00:00,100,0.3149802624737183
8,40453,2025-12-03 20:00:00,97,0.32608801744139104
9,40088,2025-11-07 16:00:00,123,0.2414840822312114
9,40660,2025-11-08 21:00:00,122,0.2442899921085615
9,40493,2025-11-11 20:00:00,119,0.25290486007548063
9,40382,2025-11-12 14:00:00,118,0.2558434729991938
9,40701,2025-11-15 04:00:00,115,0.2648657735898239
9,40696,2025-11-16 13:00:00,114,0.2679433656340733
9,40562,2025-11-19 03:00:00,111,0.27739236801696127
9,40478,2025-11-21 09:00:00,109,0.28387610726771934
9,40383,2025-11-22 11:00:00,108,0.2871745887492588
9,40058,2025-11-23 01:00:00,107,0.2905113967394599
9,40131,2025-11-23 15:00:00,107,0.2905113967394599
9,40627,2025-11-26 00:00:00,105,0.2973017787506803
9,40159,2025-11-27 23:00:00,103,0.30425087841764775
9,40152,2025-11-30 07:00:00,100,0.3149802624737183
9,40365,2025-12-02 13:00:00,98,0.32234257710989483
9,40492,2025-12-05 02:00:00,95,0.33370996354250865
9,40043,2025-12-05 10:00:00,95,0.33370996354250865
9,40149,2025-12-06 00:00:00,95,0.33370996354250865
9,40669,2025-12-06 09:00:00,94,0.3375874865420475
9,40138,2025-12-08 14:00:00,92,0.34547821999194406
9,40588,2025-12-10 11:00:00,90,0.3535533905932738
9,40681,2025-12-11 02:00:00,89,0.3576614831088146
9,40548,2025-12-12 11:00:00,88,0.36181730936009454
9,40049,2025-12-13 13:00:00,87,0.3660214239864064
9,40466,2025-12-14 15:00:00,86,0.3702743880716411
9,40479,2025-12-17 13:00:00,83,0.38333208616740017
9,40682,2025-12-20 00:00:00,81,0.3922920489483754
10,40609,2025-10-30 05:00:00,131,0.22016646839903714
10,40101,2025-10-30 14:00:00,131,0.22016646839903714
10,40681,2025-10-31 13:00:00,130,0.22272467953508487
10,40508,2025-11-02 15:00:00,128,0.22793062213955423
10,40584,2025-11-02 17:00:00,128,0.22793062213955423
10,40085,2025-11-04 20:00:00,126,0.23325824788420185
10,40545,2025-11-06 07:00:00,124,0.23871040097760418
10,40484,2025-11-08 19:00:00,122,0.2442899921085615
10,40549,2025-11-10 09:00:00,120,0.25
10,40586,2025-11-12 17:00:00,118,0.2558434729991938
10,40686,2025-11-15 09:00:00,115,0.2648657735898239
10,40302,2025-11-16 06:00:00,114,0.2679433656340733
10,40292,2025-11-17 08:00:00,113,0.2710567175753546
10,40662,2025-11-18 23:00:00,112,0.2742062449236565
10,40610,2025-11-20 04:00:00,110,0.2806155120773433
10,40473,2025-11-20 13:00:00,110,0.2806155120773433
10,40585,2025-11-23 12:00:00,107,0.2905113967394599
10,40293,2025-11-23 21:00:00,107,0.2905113967394599
10,40600,2025-11-25 15:00:00,105,0.2973017787506803
10,40688,2025-11-26 00:00:00,105,0.2973017787506803
11,40314,2025-10-18 16:00:00,143,0.19166604308370008
11,40291,2025-10-21 04:00:00,140,0.19842513149602495
11,40318,2025-10-22 22:00:00,139,0.20073072046584414
11,40067,2025-10-23 09:00:00,138,0.2030630990890589
11,40125,2025-10-23 12:00:00,138,0.2030630990890589
11,40478,2025-10-26 00:00:00,136,0.20780947403569697
11,40479,2025-10-26 14:00:00,135,0.21022410381342865
11,40313,2025-10-27 01:00:00,134,0.21266679023771395
11,40257,2025-10-29 23:00:00,132,0.21763764082403103
11,40320,2025-10-31 04:00:00,130,0.22272467953508487
11,40054,2025-11-02 22:00:00,128,0.22793062213955423
11,40086,2025-11-04 09:00:00,126,0.23325824788420185
11,40020,2025-11-05 03:00:00,125,0.2359685781704234
11,40053,2025-11-07 01:00:00,123,0.2414840822312114
11,40447,2025-11-07 11:00:00,123,0.2414840822312114
11,40263,2025-11-08 20:00:00,122,0.2442899921085615
11,40306,2025-11-10 21:00:00,120,0.25
11,40458,2025-11-12 11:00:00,118,0.2558434729991938
11,40290,2025-11-13 09:00:00,117,0.2588162309603444
11,40122,2025-11-15 19:00:00,115,0.2648657735898239
11,40084,2025-11-18 18:00:00,112,0.2742062449236565
11,40095,2025-11-20 10:00:00,110,0.2806155120773433
11,40285,2025-11-23 07:00:00,107,0.2905113967394599
11,40091,2025-11-23 10:00:00,107,0.2905113967394599
11,40127,2025-11-26 10:00:00,104,0.3007562590205292
11,40082,2025-11-28 02:00:00,102,0.3077861033362291
11,40101,2025-11-28 17:00:00,102,0.3077861033362291
11,40613,2025-11-29 12:00:00,101,0.3113624055897058
11,40292,2025-11-30 23:00:00,100,0.3149802624737183
11,40606,2025-12-01 15:00:00,99,0.31864015682981556
11,40312,2025-12-02 06:00:00,98,0.32234257710989483
12,40648,2025-12-11 03:00:00,89,0.3576614831088146
12,40682,2025-12-11 19:00:00,89,0.3576614831088146
12,40502,2025-12-12 06:00:00,88,0.36181730936009454
12,40294,2025-12-13 03:00:00,87,0.3660214239864064
12,40651,2025-12-16 02:00:00,84,0.37892914162759955
12,40712,2025-12-16 08:00:00,84,0.37892914162759955
12,40482,2025-12-18 09:00:00,82,0.38778619045843365
12,40378,2025-12-21 09:00:00,79,0.40146144093168823
12,40549,2025-12-22 05:00:00,78,0.4061261981781178
12,40543,2025-12-24 14:00:00,76,0.4156189480713939
12,40302,2025-12-25 08:00:00,75,0.4204482076268573
12,40605,2025-12-25 15:00:00,75,0.4204482076268573
12,40507,2025-12-27 08:00:00,73,0.430275718622165
12,40487,2025-12-29 08:00:00,71,0.4403329367980742
12,40575,2025-12-29 15:00:00,71,0.4403329367980742
12,40508,2025-12-31 14:00:00,69,0.45062523130541515
12,40669,2026-01-01 18:00:00,68,0.45586124427910846
12,40545,2026-01-03 03:00:00,66,0.4665164957684037
12,40454,2026-01-03 18:00:00,66,0.4665164957684037
12,40275,2026-01-05 17:00:00,64,0.4774208019552083
12,40128,2026-01-07 23:00:00,62,0.488579984217123
12,40486,2026-01-08 20:00:00,61,0.4942570101764481
12,40661,2026-01-10 04:00:00,59,0.5058097201509613
12,40163,2026-01-11 02:00:00,58,0.5116869459983875
13,40344,2025-10-30 03:00:00,131,0.22016646839903714
13,40662,2025-11-01 15:00:00,129,0.22531261565270758
13,40688,2025-11-03 13:00:00,127,0.23057904839648485
13,40651,2025-11-05 06:00:00,125,0.2359685781704234
13,40550,2025-11-06 13:00:00,124,0.23871040097760418
13,40588,2025-11-07 19:00:00,123,0.2414840822312114
13,40057,2025-11-08 00:00:00,123,0.2414840822312114
13,40599,2025-11-09 02:00:00,121,0.2471285050882241
13,40545,2025-11-11 07:00:00,119,0.25290486007548063
13,40486,2025-11-13 03:00:00,117,0.2588162309603444
13,40058,2025-11-14 16:00:00,116,0.2618235307051567
13,40501,2025-11-15 02:00:00,115,0.2648657735898239
13,40294,2025-11-16 15:00:00,114,0.2679433656340733
13,40613,2025-11-18 13:00:00,112,0.2742062449236565
13,40611,2025-11-21 08:00:00,109,0.28387610726771934
14,40137,2025-11-20 02:00:00,110,0.2806155120773433
14,40548,2025-11-21 12:00:00,109,0.28387610726771934
14,40260,2025-11-21 19:00:00,109,0.28387610726771934
14,40467,2025-11-24 04:00:00,106,0.2938869765709022
14,40691,2025-11-24 06:00:00,106,0.2938869765709022
14,40568,2025-11-27 02:00:00,103,0.30425087841764775
14,40015,2025-11-30 00:00:00,101,0.3113624055897058
14,40153,2025-12-01 03:00:00,99,0.31864015682981556
14,40303,2025-12-03 03:00:00,97,0.32608801744139104
14,40594,2025-12-05 12:00:00,95,0.33370996354250865
14,40088,2025-12-05 22:00:00,95,0.33370996354250865
14,40631,2025-12-07 18:00:00,93,0.3415100641885989
14,40040,2025-12-09 12:00:00,91,0.3494924835447549
14,40647,2025-12-10 05:00:00,90,0.3535533905932738
14,40591,2025-12-11 21:00:00,89,0.3576614831088146
15,40074,2025-10-22 12:00:00,139,0.20073072046584414
15,40355,2025-10-24 02:00:00,137,0.20542257864644758
15,40613,2025-10-26 21:00:00,135,0.21022410381342865
15,40458,2025-10-28 17:00:00,133,0.21513785931108256
15,40194,2025-10-29 06:00:00,132,0.21763764082403103
15,40277,2025-10-30 14:00:00,131,0.22016646839903714
15,40128,2025-11-01 07:00:00,129,0.22531261565270758
15,40195,2025-11-02 13:00:00,128,0.22793062213955423
15,40086,2025-11-03 16:00:00,127,0.23057904839648485
15,40348,2025-11-04 12:00:00,126,0.23325824788420185
15,40347,2025-11-04 17:00:00,126,0.23325824788420185
15,40264,2025-11-05 00:00:00,126,0.23325824788420185
15,40257,2025-11-06 09:00:00,124,0.23871040097760418
15,40181,2025-11-08 23:00:00,122,0.2442899921085615
15,40066,2025-11-09 10:00:00,121,0.2471285050882241
15,40306,2025-11-11 22:00:00,119,0.25290486007548063
15,40578,2025-11-14 05:00:00,116,0.2618235307051567
15,40075,2025-11-15 07:00:00,115,0.2648657735898239
15,40191,2025-11-17 10:00:00,113,0.2710567175753546
15,40101,2025-11-20 03:00:00,110,0.2806155120773433
15,40292,2025-11-22 08:00:00,108,0.2871745887492588
15,40480,2025-11-23 17:00:00,107,0.2905113967394599
15,40319,2025-11-24 13:00:00,106,0.2938869765709022
15,40102,2025-11-24 15:00:00,106,0.2938869765709022
15,40575,2025-11-25 06:00:00,105,0.2973017787506803
16,40333,2025-10-23 14:00:00,138,0.2030630990890589
16,40512,2025-10-26 01:00:00,135,0.21022410381342865
16,40413,2025-10-27 12:00:00,134,0.21266679023771395
16,40711,2025-10-28 21:00:00,133,0.21513785931108256
16,40464,2025-10-30 10:00:00,131,0.22016646839903714
16,40450,2025-11-02 06:00:00,128,0.22793062213955423
16,40568,2025-11-04 22:00:00,126,0.23325824788420185
16,40564,2025-11-06 06:00:00,124,0.23871040097760418
16,40138,2025-11-07 19:00:00,123,0.2414840822312114
16,40507,2025-11-10 05:00:00,120,0.25
16,40625,2025-11-10 16:00:00,120,0.25
16,40520,2025-11-12 06:00:00,118,0.2558434729991938
16,40132,2025-11-13 14:00:00,117,0.2588162309603444
16,40134,2025-11-15 02:00:00,115,0.2648657735898239
16,40469,2025-11-16 22:00:00,114,0.2679433656340733
16,40133,2025-11-18 16:00:00,112,0.2742062449236565
16,40487,2025-11-21 15:00:00,109,0.28387610726771934
16,40378,2025-11-22 03:00:00,108,0.2871745887492588
16,40461,2025-11-22 22:00:00,108,0.2871745887492588
16,40509,2025-11-23 19:00:00,107,0.2905113967394599
17,40648,2025-11-16 16:00:00,114,0.2679433656340733
17,40645,2025-11-18 19:00:00,112,0.2742062449236565
17,40053,2025-11-21 02:00:00,109,0.28387610726771934
17,40601,2025-11-24 00:00:00,107,0.2905113967394599
17,40039,2025-11-26 23:00:00,104,0.3007562590205292
17,40037,2025-11-28 05:00:00,102,0.3077861033362291
17,40586,2025-11-30 21:00:00,100,0.3149802624737183
17,40655,2025-12-02 03:00:00,98,0.32234257710989483
17,40045,2025-12-03 15:00:00,97,0.32608801744139104
17,40099,2025-12-06 00:00:00,95,0.33370996354250865
17,40064,2025-12-08 16:00:00,92,0.34547821999194406
17,40019,2025-12-08 21:00:00,92,0.34547821999194406
17,40595,2025-12-11 00:00:00,90,0.3535533905932738
17,40596,2025-12-12 21:00:00,88,0.36181730936009454
17,40579,2025-12-15 02:00:00,85,0.3745767692191704
17,40080,2025-12-16 01:00:00,84,0.37892914162759955
17,40663,2025-12-18 14:00:00,82,0.38778619045843365
17,40089,2025-12-19 08:00:00,81,0.3922920489483754
17,40599,2025-12-22 06:00:00,78,0.4061261981781178
18,40493,2025-10-26 04:00:00,135,0.21022410381342865
18,40023,2025-10-27 01:00:00,134,0.21266679023771395
18,40055,2025-10-28 09:00:00,133,0.21513785931108256
18,40020,2025-10-29 03:00:00,132,0.21763764082403103
18,40123,2025-10-31 17:00:00,130,0.22272467953508487
18,40455,2025-11-01 09:00:00,129,0.22531261565270758
18,40474,2025-11-02 14:00:00,128,0.22793062213955423
18,40476,2025-11-05 03:00:00,125,0.2359685781704234
18,40473,2025-11-06 13:00:00,124,0.23871040097760418
18,40447,2025-11-08 14:00:00,122,0.2442899921085615
18,40071,2025-11-09 13:00:00,121,0.2471285050882241
18,40066,2025-11-10 05:00:00,120,0.25
18,40075,2025-11-11 03:00:00,119,0.25290486007548063
18,40312,2025-11-12 20:00:00,118,0.2558434729991938
18,40085,2025-11-13 11:00:00,117,0.2588162309603444
18,40274,2025-11-13 16:00:00,117,0.2588162309603444
18,40126,2025-11-15 09:00:00,115,0.2648657735898239
18,40612,2025-11-17 11:00:00,113,0.2710567175753546
18,40261,2025-11-19 15:00:00,111,0.27739236801696127
18,40072,2025-11-20 18:00:00,110,0.2806155120773433
18,40445,2025-11-21 05:00:00,109,0.28387610726771934
18,40124,2025-11-22 14:00:00,108,0.2871745887492588
18,40257,2025-11-23 05:00:00,107,0.2905113967394599
18,40073,2025-11-24 21:00:00,106,0.2938869765709022
18,40307,2025-11-25 14:00:00,105,0.2973017787506803
18,40256,2025-11-25 21:00:00,105,0.2973017787506803
18,40290,2025-11-27 19:00:00,103,0.30425087841764775
18,40264,2025-11-30 17:00:00,100,0.3149802624737183
18,40291,2025-12-03 01:00:00,97,0.32608801744139104
18,40479,2025-12-05 02:00:00,95,0.33370996354250865
18,40472,2025-12-05 12:00:00,95,0.33370996354250865
18,40319,2025-12-08 06:00:00,92,0.34547821999194406
18,40477,2025-12-10 03:00:00,90,0.3535533905932738
19,40480,2025-12-04 19:00:00,96,0.3298769776932236
19,40473,2025-12-05 20:00:00,95,0.33370996354250865
19,40122,2025-12-08 12:00:00,92,0.34547821999194406
19,40279,2025-12-09 17:00:00,91,0.3494924835447549
19,40291,2025-12-11 16:00:00,89,0.3576614831088146
19,40446,2025-12-13 03:00:00,87,0.3660214239864064
19,40576,2025-12-15 00:00:00,86,0.3702743880716411
19,40069,2025-12-16 13:00:00,84,0.37892914162759955
19,40129,2025-12-18 02:00:00,82,0.38778619045843365
19,40070,2025-12-18 05:00:00,82,0.38778619045843365
19,40520,2025-12-21 01:00:00,79,0.40146144093168823
19,40075,2025-12-22 03:00:00,78,0.4061261981781178
19,40456,2025-12-22 15:00:00,78,0.4061261981781178
19,40263,2025-12-23 23:00:00,77,0.41084515729289517
19,40290,2025-12-26 05:00:00,74,0.42533358047542785
19,40313,2025-12-28 21:00:00,72,0.4352752816480621
19,40274,2025-12-30 05:00:00,70,0.4454493590701697
19,40453,2026-01-01 19:00:00,68,0.45586124427910846
19,40126,2026-01-04 11:00:00,65,0.4719371563408468
19,40454,2026-01-06 22:00:00,63,0.4829681644624228
19,40476,2026-01-07 02:00:00,62,0.488579984217123
19,40289,2026-01-07 15:00:00,62,0.488579984217123
19,40494,2026-01-09 06:00:00,60,0.5
19,40455,2026-01-10 12:00:00,59,0.5058097201509613
19,40071,2026-01-12 17:00:00,57,0.5176324619206888
19,40128,2026-01-14 02:00:00,55,0.5297315471796477
19,40474,2026-01-15 19:00:00,54,0.5358867312681466
19,40478,2026-01-17 20:00:00,52,0.5484124898473131
19,40457,2026-01-20 10:00:00,49,0.5677522145354388
19,40121,2026-01-23 10:00:00,46,0.5877739531418044
20,40478,2025-11-08 03:00:00,122,0.2442899921085615
20,40476,2025-11-11 01:00:00,119,0.25290486007548063
20,40059,2025-11-11 19:00:00,119,0.25290486007548063
20,40471,2025-11-13 08:00:00,117,0.2588162309603444
20,40477,2025-11-13 15:00:00,117,0.2588162309603444
20,40707,2025-11-13 23:00:00,117,0.2588162309603444
20,40444,2025-11-16 23:00:00,114,0.2679433656340733
20,40480,2025-11-18 14:00:00,112,0.2742062449236565
20,40473,2025-11-19 08:00:00,111,0.27739236801696127
20,40593,2025-11-22 00:00:00,109,0.28387610726771934
20,40044,2025-11-22 15:00:00,108,0.2871745887492588
20,40443,2025-11-22 18:00:00,108,0.2871745887492588
20,40596,2025-11-24 08:00:00,106,0.2938869765709022
20,40594,2025-11-26 22:00:00,104,0.3007562590205292
20,40445,2025-11-29 13:00:00,101,0.3113624055897058
20,40496,2025-12-01 23:00:00,99,0.31864015682981556
20,40475,2025-12-03 20:00:00,97,0.32608801744139104
20,40050,2025-12-04 21:00:00,96,0.3298769776932236
20,40049,2025-12-05 05:00:00,95,0.33370996354250865
20,40704,2025-12-06 15:00:00,94,0.3375874865420475
20,40703,2025-12-09 06:00:00,91,0.3494924835447549
20,40706,2025-12-09 22:00:00,91,0.3494924835447549
20,40039,2025-12-10 08:00:00,90,0.3535533905932738
20,40479,2025-12-12 13:00:00,88,0.36181730936009454
20,40472,2025-12-15 05:00:00,85,0.3745767692191704
20,40474,2025-12-15 16:00:00,85,0.3745767692191704
20,40589,2025-12-16 00:00:00,85,0.3745767692191704
20,40697,2025-12-16 21:00:00,84,0.37892914162759955
20,40708,2025-12-17 18:00:00,83,0.38333208616740017
21,40659,2025-10-22 08:00:00,139,0.20073072046584414
21,40364,2025-10-23 08:00:00,138,0.2030630990890589
21,40399,2025-10-26 08:00:00,135,0.21022410381342865
21,40406,2025-10-26 19:00:00,135,0.21022410381342865
21,40103,2025-10-27 17:00:00,134,0.21266679023771395
21,40396,2025-10-27 19:00:00,134,0.21266679023771395
21,40435,2025-10-30 01:00:00,131,0.22016646839903714
21,40385,2025-11-01 12:00:00,129,0.22531261565270758
21,40429,2025-11-04 02:00:00,126,0.23325824788420185
21,40376,2025-11-05 17:00:00,125,0.2359685781704234
21,40517,2025-11-05 23:00:00,125,0.2359685781704234
21,40439,2025-11-07 06:00:00,123,0.2414840822312114
21,40433,2025-11-08 20:00:00,122,0.2442899921085615
21,40667,2025-11-10 10:00:00,120,0.25
21,40250,2025-11-12 22:00:00,118,0.2558434729991938
21,40108,2025-11-13 09:00:00,117,0.2588162309603444
21,40412,2025-11-14 16:00:00,116,0.2618235307051567
21,40115,2025-11-16 03:00:00,114,0.2679433656340733
21,40218,2025-11-17 06:00:00,113,0.2710567175753546
21,40370,2025-11-19 14:00:00,111,0.27739236801696127
21,40394,2025-11-20 06:00:00,110,0.2806155120773433
21,40516,2025-11-23 05:00:00,107,0.2905113967394599
22,40409,2025-12-18 10:00:00,82,0.38778619045843365
22,40185,2025-12-18 15:00:00,82,0.38778619045843365
22,40159,2025-12-19 04:00:00,81,0.3922920489483754
22,40156,2025-12-20 11:00:00,80,0.3968502629920499
22,40657,2025-12-20 15:00:00,80,0.3968502629920499
22,40411,2025-12-22 03:00:00,78,0.4061261981781178
22,40366,2025-12-22 10:00:00,78,0.4061261981781178
22,40187,2025-12-23 10:00:00,77,0.41084515729289517
22,40405,2025-12-26 00:00:00,75,0.4204482076268573
22,40625,2025-12-28 20:00:00,72,0.4352752816480621
22,40022,2025-12-31 06:00:00,69,0.45062523130541515
22,40506,2026-01-01 19:00:00,68,0.45586124427910846
22,40676,2026-01-02 20:00:00,67,0.46115809679296965
22,40607,2026-01-05 05:00:00,64,0.4774208019552083
22,40210,2026-01-07 21:00:00,62,0.488579984217123
22,40509,2026-01-08 10:00:00,61,0.4942570101764481
22,40380,2026-01-11 00:00:00,59,0.5058097201509613
22,40396,2026-01-12 22:00:00,57,0.5176324619206888
22,40133,2026-01-15 04:00:00,54,0.5358867312681466
22,40466,2026-01-17 00:00:00,53,0.5421134351507092
22,40464,2026-01-18 19:00:00,51,0.5547847360339225
22,40570,2026-01-19 10:00:00,50,0.5612310241546865
22,40131,2026-01-20 08:00:00,49,0.5677522145354388
23,40596,2025-10-08 04:00:00,153,0.17075503209429949
23,40474,2025-10-09 16:00:00,152,0.17273910999597203
23,40479,2025-10-12 16:00:00,149,0.1788307415544073
23,40472,2025-10-13 10:00:00,148,0.1809086546800473
23,40044,2025-10-15 00:00:00,147,0.1830107119932032
23,40443,2025-10-17 10:00:00,144,0.1894645708137998
23,40039,2025-10-20 02:00:00,141,0.1961460244741877
23,40473,2025-10-20 19:00:00,141,0.1961460244741877
23,40471,2025-10-21 00:00:00,141,0.1961460244741877
23,40476,2025-10-22 08:00:00,139,0.20073072046584414
23,40049,2025-10-23 06:00:00,138,0.2030630990890589
23,40571,2025-10-24 23:00:00,137,0.20542257864644758
23,40444,2025-10-27 23:00:00,134,0.21266679023771395
23,40477,2025-10-28 02:00:00,133,0.21513785931108256
23,40704,2025-10-31 02:00:00,130,0.22272467953508487
23,40602,2025-11-02 08:00:00,128,0.22793062213955423
23,40478,2025-11-02 21:00:00,128,0.22793062213955423
23,40046,2025-11-04 03:00:00,126,0.23325824788420185
23,40697,2025-11-04 19:00:00,126,0.23325824788420185
23,40703,2025-11-07 08:00:00,123,0.2414840822312114
23,40480,2025-11-08 01:00:00,122,0.2442899921085615
23,40706,2025-11-08 22:00:00,122,0.2442899921085615
23,40707,2025-11-11 15:00:00,119,0.25290486007548063
23,40445,2025-11-13 06:00:00,117,0.2588162309603444
23,40045,2025-11-16 01:00:00,114,0.2679433656340733
23,40475,2025-11-17 13:00:00,113,0.2710567175753546
23,40495,2025-11-19 20:00:00,111,0.27739236801696127
23,40708,2025-11-22 11:00:00,108,0.2871745887492588
24,40078,2025-11-29 19:00:00,101,0.3113624055897058
24,40676,2025-11-30 21:00:00,100,0.3149802624737183
24,40375,2025-12-02 05:00:00,98,0.32234257710989483
24,40538,2025-12-04 08:00:00,96,0.3298769776932236
24,40539,2025-12-05 15:00:00,95,0.33370996354250865
24,40384,2025-12-07 21:00:00,93,0.3415100641885989
24,40403,2025-12-08 04:00:00,92,0.34547821999194406
24,40158,2025-12-09 22:00:00,91,0.3494924835447549
24,40695,2025-12-12 12:00:00,88,0.36181730936009454
24,40187,2025-12-14 14:00:00,86,0.3702743880716411
24,40533,2025-12-16 17:00:00,84,0.37892914162759955
24,40113,2025-12-17 14:00:00,83,0.38333208616740017
24,40241,2025-12-20 07:00:00,80,0.3968502629920499
24,40657,2025-12-20 13:00:00,80,0.3968502629920499
24,40531,2025-12-21 07:00:00,79,0.40146144093168823
24,40517,2025-12-24 01:00:00,76,0.4156189480713939
24,40536,2025-12-25 21:00:00,75,0.4204482076268573
24,40707,2025-12-26 11:00:00,74,0.42533358047542785
24,40234,2025-12-28 21:00:00,72,0.4352752816480621
24,40668,2025-12-29 11:00:00,71,0.4403329367980742
24,40698,2026-01-01 08:00:00,68,0.45586124427910846
24,40514,2026-01-03 20:00:00,66,0.4665164957684037
24,40535,2026-01-03 23:00:00,66,0.4665164957684037
24,40226,2026-01-04 19:00:00,65,0.4719371563408468
24,40670,2026-01-07 01:00:00,62,0.488579984217123
24,40163,2026-01-07 22:00:00,62,0.488579984217123
